holiday,temp,rain_1h,snow_1h,clouds_all,weather,traffic_volume,month,weekday,hour
0,0.545140971805639,0.0,0.0,0.87,Mist,2370,10,4,5
0,0.5437912417516491,0.0,0.0,0.87,Drizzle,5162,10,4,6
0,0.5407918416316737,0.0,0.0,0.91,Mist,5777,10,4,7
0,0.5373425314937017,0.0,0.0,0.91,Drizzle,5235,10,4,8
0,0.539292141571686,0.0,0.0,0.91,Rain,4606,10,4,9
0,0.5478404319136181,0.0,0.0,0.91,Mist,4328,10,4,10
0,0.5556388722255554,0.0,0.0,0.9,Clouds,4282,10,4,11
0,0.564037192561488,0.0,0.0,0.9,Clouds,4489,10,4,12
0,0.5716856628674267,0.0,0.0,0.9,Clouds,4908,10,4,13
0,0.5779844031193764,0.0,0.0,0.92,Mist,5620,10,4,14
0,0.578134373125375,0.0,0.0,0.92,Mist,5849,10,4,15
0,0.5830833833233355,0.0,0.0,0.92,Rain,4945,10,4,16
0,0.5851829634073193,0.0,0.0,0.92,Rain,4619,10,4,17
0,0.5821835632873422,0.0,0.0,0.9,Clouds,4479,10,4,18
0,0.5743851229754049,0.0,0.0,0.75,Clouds,3804,10,4,19
0,0.5679364127174567,0.0,0.0,0.9,Clouds,2908,10,4,20
0,0.5589382123575288,0.0,0.0,0.92,Mist,2942,10,4,21
0,0.5554889022195559,0.0,0.0,0.92,Drizzle,3077,10,4,22
0,0.5505398920215963,0.0,0.0,0.92,Mist,2051,10,4,23
0,0.549940011997601,0.0,0.0,0.92,Rain,1270,10,5,0
0,0.5532393521295735,0.0,0.0,0.96,Drizzle,773,10,5,1
0,0.5547390521895621,0.0,0.0,0.96,Drizzle,589,10,5,2
0,0.5583383323335336,0.0,0.0,0.96,Drizzle,432,10,5,3
0,0.5626874625074989,0.0,0.0,0.96,Mist,401,10,5,4
0,0.5634373125374927,0.0,0.0,0.96,Rain,759,10,5,5
0,0.5659868026394723,0.0,0.0,0.96,Rain,1313,10,5,6
0,0.5682363527294538,0.0,0.0,1.0,Rain,1824,10,5,7
0,0.5668866226754647,0.0,0.0,1.0,Rain,2787,10,5,8
0,0.5745350929814035,0.0,0.0,1.0,Rain,3713,10,5,9
0,0.5793341331733655,0.0,0.0,1.0,Rain,3815,10,5,10
0,0.584283143371326,0.0,0.0,1.0,Rain,4339,10,5,11
0,0.5896820635872824,0.0,0.0,1.0,Rain,4613,10,5,12
0,0.5986802639472111,0.0,0.0,0.48,Rain,4507,10,5,13
0,0.6058788242351532,0.0,0.0,0.9,Clouds,4452,10,5,14
0,0.6120275944811033,0.0,0.0,0.75,Clouds,4636,10,5,15
0,0.6138272345530891,0.0,0.0,0.9,Clouds,4810,10,5,16
0,0.6109778044391123,0.0,0.0,0.75,Clouds,5125,10,5,17
0,0.5961307738452306,0.0,0.0,0.4,Clouds,4337,10,5,18
0,0.5700359928014396,0.0,0.0,0.4,Clouds,3644,10,5,19
0,0.5560887822435521,0.0,0.0,0.2,Clouds,3107,10,5,20
0,0.5418416316736647,0.0,0.0,0.2,Clouds,2929,10,5,21
0,0.5317936412717459,0.0,0.0,0.48,Mist,2865,10,5,22
0,0.5208458308338337,0.0,0.0,0.48,Fog,2340,10,5,23
0,0.5181463707258547,0.0,0.0,0.48,Mist,1372,10,6,0
0,0.4880023995200964,0.0,0.0,0.6,Fog,1928,10,6,8
0,0.6103779244151171,0.0,0.0,0.75,Clouds,4695,10,6,17
0,0.5880323935212961,0.0,0.0,0.75,Clouds,4335,10,6,18
0,0.5748350329934016,0.0,0.0,0.9,Clouds,1583,10,6,22
0,0.5679364127174567,0.0,0.0,0.9,Clouds,959,10,6,23
0,0.5683863227354533,0.0,0.0,0.75,Clouds,498,10,0,0
0,0.5641871625674866,0.0,0.0,0.75,Clouds,306,10,0,1
0,0.5575884823035397,0.0,0.0,0.4,Clouds,259,10,0,2
0,0.5571385722855431,0.0,0.0,0.75,Clouds,324,10,0,3
0,0.5395920815836832,0.0,0.0,0.08,Mist,806,10,0,4
0,0.5367426514697065,0.0,0.0,0.08,Mist,2622,10,0,5
0,0.5347930413917221,0.0,0.0,0.08,Mist,5456,10,0,6
0,0.5895320935812838,0.0,0.0,0.38,Clear,4324,10,0,10
0,0.6415716856628682,0.0,0.0,0.4,Clouds,4378,10,0,11
0,0.6781643671265747,0.0,0.0,0.75,Clouds,4639,10,0,12
0,0.7078584283143372,0.0,0.0,0.2,Clouds,4546,10,0,13
0,0.7321535692861425,0.0,0.0,0.75,Clouds,5006,10,0,14
0,0.7523995200959805,0.0,0.0,0.75,Clouds,5361,10,0,15
0,0.7504499100179962,0.0,0.0,0.4,Clouds,6101,10,0,16
0,0.7499999999999996,0.0,0.0,0.4,Clouds,5781,10,0,17
0,0.7210557888422318,0.0,0.0,0.2,Clouds,4272,10,0,18
0,0.6865626874625081,0.0,0.0,0.2,Clouds,3091,10,0,19
0,0.6582183563287338,0.0,0.0,0.01,Clear,2434,10,0,20
0,0.6405218956208762,0.0,0.0,0.01,Clear,1984,10,0,21
0,0.6307738452309537,0.0,0.0,0.75,Clouds,1383,10,0,22
0,0.628974205158968,0.0,0.0,0.9,Clouds,959,10,0,23
0,0.6250749850029993,0.0,0.0,0.9,Clouds,511,10,1,0
0,0.6177264547090577,0.0,0.0,0.9,Clouds,346,10,1,1
0,0.6072285542891422,0.0,0.0,0.75,Clouds,253,10,1,2
0,0.6022795440911817,0.0,0.0,0.75,Clouds,349,10,1,3
0,0.5917816436712662,0.0,0.0,0.2,Clouds,807,10,1,4
0,0.5853329334133179,0.0,0.0,0.2,Clouds,2669,10,1,5
0,0.5809838032393526,0.0,0.0,0.75,Clouds,5210,10,1,6
0,0.5767846430713859,0.0,0.0,0.4,Clouds,6083,10,1,7
0,0.5767846430713859,0.0,0.0,0.2,Clouds,5790,10,1,8
0,0.5950809838032396,0.0,0.0,0.75,Clouds,5484,10,1,9
0,0.6169766046790639,0.0,0.0,0.9,Clouds,4407,10,1,10
0,0.6330233953209361,0.0,0.0,0.75,Clouds,4725,10,1,11
0,0.6484703059388122,0.0,0.0,0.9,Clouds,4826,10,1,12
0,0.6502699460107979,0.0,0.0,0.99,Rain,4945,10,1,13
0,0.6685662867426516,0.0,0.0,0.9,Clouds,5065,10,1,14
0,0.6771145770845837,0.0,0.0,0.99,Thunderstorm,5618,10,1,15
0,0.6798140371925618,0.0,0.0,0.9,Clouds,6094,10,1,16
0,0.6769646070785842,0.0,0.0,0.9,Clouds,5844,10,1,17
0,0.6714157168566293,0.0,0.0,0.9,Clouds,4649,10,1,18
0,0.6628674265146972,0.0,0.0,0.9,Clouds,3180,10,1,19
0,0.6571685662867428,0.0,0.0,0.9,Clouds,2963,10,1,20
0,0.6433713257348539,0.0,0.0,0.9,Clouds,2450,10,1,21
0,0.6345230953809238,0.0,0.0,0.9,Clouds,1613,10,1,22
0,0.6331733653269347,0.0,0.0,0.9,Clouds,1021,10,1,23
0,0.6295740851829632,0.0,0.0,0.99,Drizzle,580,10,2,0
0,0.631673665266947,0.0,0.0,0.9,Clouds,298,10,2,1
0,0.6330233953209361,0.0,0.0,1.0,Haze,261,10,2,2
0,0.6388722255548891,0.0,0.0,1.0,Mist,408,10,2,3
0,0.6381223755248953,0.0,0.0,1.0,Mist,793,10,2,4
0,0.6385722855428919,0.0,0.0,0.9,Mist,2643,10,2,5
0,0.6349730053989204,0.0,0.0,0.9,Mist,5593,10,2,6
0,0.6315236952609475,0.0,0.0,0.9,Rain,5722,10,2,7
0,0.6322735452909423,0.0,0.0,0.9,Drizzle,5607,10,2,8
0,0.6379724055188967,0.0,0.0,0.9,Drizzle,5492,10,2,9
0,0.6441211757648468,0.0,0.0,0.9,Mist,4542,10,2,10
0,0.6513197360527898,0.0,0.0,0.9,Mist,4720,10,2,11
0,0.6744151169766046,0.0,0.0,0.9,Mist,4982,10,2,12
0,0.6852129574085182,0.0,0.0,0.9,Haze,5032,10,2,13
0,0.6972105578884222,0.0,0.0,0.9,Mist,5212,10,2,14
0,0.7026094781043795,0.0,0.0,0.9,Mist,5661,10,2,15
0,0.6991601679664066,0.0,0.0,0.9,Mist,5812,10,2,16
0,0.6933113377324536,0.0,0.0,0.9,Haze,5855,10,2,17
0,0.693161367726455,0.0,0.0,0.9,Haze,4416,10,2,18
0,0.684913017396521,0.0,0.0,0.9,Mist,3118,10,2,19
0,0.6741151769646065,0.0,0.0,0.75,Haze,2877,10,2,20
0,0.6549190161967604,0.0,0.0,0.2,Mist,2498,10,2,21
0,0.660167966406719,0.0,0.0,0.75,Mist,1701,10,2,22
0,0.6618176364727053,0.0,0.0,0.9,Mist,1028,10,2,23
0,0.6661667666466706,0.0,0.0,0.9,Mist,578,10,3,0
0,0.6583683263347333,0.0,0.0,0.75,Mist,354,10,3,1
0,0.6574685062987409,0.0,0.0,0.9,Mist,272,10,3,2
0,0.6456208758248354,0.0,0.0,0.9,Mist,370,10,3,3
0,0.6288242351529694,0.0,0.0,0.9,Mist,809,10,3,4
0,0.6304739052189565,0.0,0.0,0.9,Mist,2641,10,3,5
0,0.6319736052789442,0.0,0.0,0.75,Mist,4957,10,3,6
0,0.6270245950809836,0.0,0.0,0.9,Mist,6036,10,3,7
0,0.6243251349730055,0.0,0.0,0.9,Mist,5309,10,3,8
0,0.6454709058188368,0.0,0.0,0.9,Mist,4438,10,3,10
0,0.6594181163767252,0.0,0.0,0.9,Mist,4723,10,3,11
0,0.6630173965206967,0.0,0.0,0.9,Mist,4879,10,3,12
0,0.6583683263347333,0.0,0.0,0.9,Clouds,5062,10,3,13
0,0.6451709658068387,0.0,0.0,0.9,Rain,5450,10,3,14
0,0.6360227954409123,0.0,0.0,0.9,Drizzle,5888,10,3,15
0,0.6283743251349736,0.0,0.0,0.9,Rain,6473,10,3,16
0,0.6205758848230354,0.0,0.0,0.9,Rain,6488,10,3,17
0,0.6133773245350933,0.0,0.0,0.9,Drizzle,5351,10,3,18
0,0.6058788242351532,0.0,0.0,0.9,Drizzle,3500,10,3,19
0,0.6006298740251954,0.0,0.0,0.9,Rain,2856,10,3,20
0,0.597330533893222,0.0,0.0,0.9,Rain,2587,10,3,21
0,0.5913317336532695,0.0,0.0,0.9,Clouds,1979,10,3,22
0,0.5809838032393526,0.0,0.0,0.9,Clouds,1284,10,3,23
0,0.5647870425914818,0.0,0.0,0.9,Rain,665,10,4,0
0,0.5556388722255554,0.0,0.0,0.9,Drizzle,432,10,4,1
0,0.5500899820035996,0.0,0.0,0.9,Rain,326,10,4,2
0,0.5421415716856637,0.0,0.0,0.9,Rain,380,10,4,3
0,0.5329934013197364,0.0,0.0,0.9,Rain,705,10,4,4
0,0.5230953809238152,0.0,0.0,0.9,Rain,2430,10,4,5
0,0.520095980803839,0.0,0.0,0.9,Rain,5426,10,4,6
0,0.5119976004799036,0.0,0.0,0.9,Rain,6499,10,4,7
0,0.4925014997000603,0.0,0.0,0.9,Rain,5856,10,4,8
0,0.48395320935812913,0.0,0.0,0.9,Rain,5234,10,4,9
0,0.4743551289742052,0.0,0.0,0.9,Rain,4695,10,4,10
0,0.47450509898020377,0.0,0.0,0.9,Rain,5341,10,4,11
0,0.46655668866226785,0.0,0.0,0.9,Mist,5943,10,4,12
0,0.4742051589682066,0.0,0.0,0.9,Snow,5874,10,4,13
0,0.4797540491901624,0.0,0.0,0.9,Snow,5879,10,4,14
0,0.4868026394721059,0.0,0.0,0.9,Snow,6060,10,4,15
0,0.49745050989802087,0.0,0.0,0.9,Clouds,6348,10,4,16
0,0.4995500899820038,0.0,0.0,0.9,Clouds,5955,10,4,17
0,0.4997000599880024,0.0,0.0,0.9,Clouds,5341,10,4,18
0,0.49550089982003653,0.0,0.0,0.9,Clouds,4144,10,4,19
0,0.4925014997000603,0.0,0.0,0.9,Clouds,3249,10,4,20
0,0.4889022195560888,0.0,0.0,0.75,Clouds,3017,10,4,21
0,0.49325134973005413,0.0,0.0,0.9,Clouds,2765,10,4,22
0,0.49325134973005413,0.0,0.0,0.9,Clouds,1894,10,4,23
0,0.489202159568086,0.0,0.0,0.9,Clouds,1159,10,5,0
0,0.47945410917816433,0.0,0.0,0.9,Clouds,822,10,5,1
0,0.4730053989202161,0.0,0.0,0.2,Clouds,641,10,5,2
0,0.46325734853029354,0.0,0.0,0.2,Clouds,411,10,5,3
0,0.4592081583683263,0.0,0.0,0.01,Clear,468,10,5,4
0,0.4547090581883624,0.0,0.0,0.01,Clear,723,10,5,5
0,0.45050989802039654,0.0,0.0,0.01,Clear,1415,10,5,6
0,0.45380923815236907,0.0,0.0,0.2,Clouds,2191,10,5,7
0,0.46775644871025746,0.0,0.0,0.75,Clouds,3185,10,5,8
0,0.479904019196161,0.0,0.0,0.9,Clouds,4076,10,5,9
0,0.48065386922615483,0.0,0.0,0.0,Clear,4522,10,5,10
0,0.49070185962807455,0.0,0.0,0.9,Clouds,6012,10,5,11
0,0.49625074985003037,0.0,0.0,0.9,Clouds,5975,10,5,12
0,0.49655068986202755,0.0,0.0,0.9,Clouds,5307,10,5,13
0,0.49745050989802087,0.0,0.0,0.9,Clouds,4678,10,5,14
0,0.4982003599280147,0.0,0.0,0.9,Clouds,4405,10,5,15
0,0.5025494901019791,0.0,0.0,0.9,Clouds,4403,10,5,16
0,0.4982003599280147,0.0,0.0,0.9,Clouds,4311,10,5,17
0,0.49415116976604656,0.0,0.0,0.9,Clouds,4198,10,5,18
0,0.48845230953809216,0.0,0.0,0.9,Clouds,3475,10,5,19
0,0.4830533893221358,0.0,0.0,0.9,Clouds,3078,10,5,20
0,0.4719556088782251,0.0,0.0,0.9,Clouds,2931,10,5,21
0,0.45980803839232154,0.0,0.0,0.2,Clouds,2941,10,5,22
0,0.4533593281343733,0.0,0.0,0.2,Clouds,2240,10,5,23
0,0.45185962807438473,0.0,0.0,0.2,Clouds,1564,10,6,0
0,0.4521595680863828,0.0,0.0,0.9,Clouds,795,10,6,1
0,0.4535092981403719,0.0,0.0,0.9,Clouds,447,10,6,2
0,0.4535092981403719,0.0,0.0,0.9,Clouds,443,10,6,3
0,0.4473605278944217,0.0,0.0,0.9,Clouds,330,10,6,4
0,0.44031193761247733,0.0,0.0,0.75,Clouds,453,10,6,5
0,0.431463707258549,0.0,0.0,0.75,Clouds,755,10,6,6
0,0.41496700659868013,0.0,0.0,0.2,Clouds,953,10,6,7
0,0.4092681463707257,0.0,0.0,0.01,Clear,1650,10,6,8
0,0.4380623875224958,0.0,0.0,0.01,Clear,2442,10,6,9
0,0.45995800839832013,0.0,0.0,0.01,Clear,3230,10,6,10
0,0.48620275944811064,0.0,0.0,0.01,Clear,3575,10,6,11
0,0.5121475704859031,0.0,0.0,0.2,Clouds,4139,10,6,12
0,0.5271445710857834,0.0,0.0,0.4,Clouds,3892,10,6,13
0,0.5335932813437316,0.0,0.0,0.4,Clouds,3989,10,6,14
0,0.5326934613077392,0.0,0.0,0.75,Clouds,4294,10,6,15
0,0.5311937612477506,0.0,0.0,0.75,Clouds,4521,10,6,16
0,0.5230953809238152,0.0,0.0,0.75,Clouds,4280,10,6,17
0,0.499100179964008,0.0,0.0,0.75,Clouds,3945,10,6,18
0,0.4869526094781045,0.0,0.0,0.75,Clouds,3169,10,6,19
0,0.463407318536293,0.0,0.0,0.75,Clouds,2772,10,6,20
0,0.4496100779844032,0.0,0.0,0.75,Clouds,2213,10,6,21
0,0.4406118776244754,0.0,0.0,0.75,Clouds,1570,10,6,22
0,0.4292141571685666,0.0,0.0,0.75,Clouds,1065,10,6,23
0,0.4257648470305937,0.0,0.0,0.4,Clouds,530,10,0,0
0,0.42021595680863877,0.0,0.0,0.75,Haze,331,10,0,1
0,0.4209658068386317,0.0,0.0,0.75,Mist,270,10,0,2
0,0.4254649070185965,0.0,0.0,0.75,Clouds,316,10,0,3
0,0.4326634673065386,0.0,0.0,0.9,Clouds,799,10,0,4
0,0.42876424715056993,0.0,0.0,0.9,Clouds,2513,10,0,5
0,0.4220155968806236,0.0,0.0,0.4,Clouds,5503,10,0,6
0,0.4209658068386317,0.0,0.0,0.4,Clouds,6642,10,0,7
0,0.4245650869826032,0.0,0.0,0.4,Clouds,6195,10,0,8
0,0.44796040791841607,0.0,0.0,0.75,Clouds,5246,10,0,9
0,0.47255548890221943,0.0,0.0,0.9,Clouds,4460,10,0,10
0,0.49400119976004797,0.0,0.0,0.9,Clouds,4580,10,0,11
0,0.5127474505098983,0.0,0.0,0.9,Snow,4771,10,0,12
0,0.5265446910617881,0.0,0.0,0.9,Clouds,4836,10,0,13
0,0.5385422915416922,0.0,0.0,0.9,Clouds,5138,10,0,14
0,0.5473905218956205,0.0,0.0,0.9,Clouds,5606,10,0,15
0,0.5506898620275948,0.0,0.0,0.4,Clouds,6120,10,0,16
0,0.5463407318536295,0.0,0.0,0.4,Clouds,5985,10,0,17
0,0.5293941211757649,0.0,0.0,0.4,Clouds,4418,10,0,18
0,0.5152969406118779,0.0,0.0,0.4,Clouds,3089,10,0,19
0,0.5005998800239948,0.0,0.0,0.4,Clouds,2636,10,0,20
0,0.4982003599280147,0.0,0.0,0.75,Clouds,2117,10,0,21
0,0.4899520095980807,0.0,0.0,0.75,Clouds,1437,10,0,22
0,0.4773545290941814,0.0,0.0,0.2,Clouds,920,10,0,23
0,0.4703059388122379,0.0,0.0,0.2,Clouds,600,10,1,0
0,0.4626574685062992,0.0,0.0,0.2,Clouds,393,10,1,1
0,0.4511097780443918,0.0,0.0,0.2,Clouds,298,10,1,2
0,0.45155968806238755,0.0,0.0,0.01,Clear,352,10,1,3
0,0.4463107378524289,0.0,0.0,0.75,Clouds,762,10,1,4
0,0.4440611877624474,0.0,0.0,0.2,Clouds,2519,10,1,5
0,0.4394121175764849,0.0,0.0,0.2,Clouds,5478,10,1,6
0,0.4452609478104379,0.0,0.0,0.4,Clouds,6728,10,1,7
0,0.4577084583083386,0.0,0.0,0.75,Clouds,5972,10,1,8
0,0.47135572885422894,0.0,0.0,0.75,Clouds,5280,10,1,9
0,0.4914517096580693,0.0,0.0,0.75,Clouds,4626,10,1,10
0,0.5143971205758846,0.0,0.0,0.9,Clouds,4947,10,1,11
0,0.5260947810437915,0.0,0.0,0.9,Clouds,5125,10,1,12
0,0.5358428314337131,0.0,0.0,0.9,Clouds,5130,10,1,13
0,0.5382423515296941,0.0,0.0,0.9,Clouds,5394,10,1,14
0,0.5518896220755853,0.0,0.0,0.9,Clouds,5837,10,1,15
0,0.5565386922615478,0.0,0.0,0.9,Clouds,6222,10,1,16
0,0.5535392921415716,0.0,0.0,0.9,Clouds,5992,10,1,17
0,0.542741451709658,0.0,0.0,0.75,Clouds,4578,10,1,18
0,0.530743851229754,0.0,0.0,0.75,Clouds,3246,10,1,19
0,0.5265446910617881,0.0,0.0,0.9,Clouds,2834,10,1,20
0,0.5029994001199767,0.0,0.0,0.75,Clouds,2578,10,1,21
0,0.48950209958008406,0.0,0.0,0.4,Clouds,1979,10,1,22
0,0.4742051589682066,0.0,0.0,0.4,Clouds,1326,10,1,23
0,0.45710857828434337,0.0,0.0,0.4,Clouds,541,10,2,0
0,0.4439112177564488,0.0,0.0,0.01,Clear,346,10,2,1
0,0.43521295740851906,0.0,0.0,0.01,Clear,265,10,2,2
0,0.4337132573485305,0.0,0.0,0.01,Clear,338,10,2,3
0,0.434913017396521,0.0,0.0,0.01,Clear,765,10,2,4
0,0.42501499700060075,0.0,0.0,0.01,Clear,2611,10,2,5
0,0.4221655668866231,0.0,0.0,0.01,Clear,5577,10,2,6
0,0.41586682663467345,0.0,0.0,0.01,Clear,6908,10,2,7
0,0.4166166766646673,0.0,0.0,0.2,Clouds,6079,10,2,8
0,0.44571085782843456,0.0,0.0,0.2,Clouds,5309,10,2,9
0,0.489202159568086,0.0,0.0,0.2,Clouds,4567,10,2,10
0,0.5230953809238152,0.0,0.0,0.2,Clouds,4804,10,2,11
0,0.5466406718656267,0.0,0.0,0.2,Clouds,5041,10,2,12
0,0.559238152369526,0.0,0.0,0.4,Clouds,5051,10,2,13
0,0.5673365326934623,0.0,0.0,0.2,Clouds,5274,10,2,14
0,0.576034793041392,0.0,0.0,0.2,Clouds,5936,10,2,15
0,0.5820335932813436,0.0,0.0,0.4,Clouds,6128,10,2,16
0,0.571235752849431,0.0,0.0,0.2,Clouds,5821,10,2,17
0,0.5490401919616077,0.0,0.0,0.2,Clouds,4040,10,2,18
0,0.5262447510497901,0.0,0.0,0.2,Clouds,2711,10,2,19
0,0.5019496100779848,0.0,0.0,0.2,Clouds,2690,10,2,20
0,0.4808038392321534,0.0,0.0,0.01,Clear,2539,10,2,21
0,0.45980803839232154,0.0,0.0,0.01,Clear,1925,10,2,22
0,0.44031193761247733,0.0,0.0,0.01,Clear,1471,10,2,23
0,0.42501499700060075,0.0,0.0,0.01,Clear,716,11,3,0
0,0.4127174565086986,0.0,0.0,0.01,Clear,453,11,3,1
0,0.4013197360527889,0.0,0.0,0.01,Clear,324,11,3,2
0,0.3942711457708463,0.0,0.0,0.01,Clear,390,11,3,3
0,0.39067186562687484,0.0,0.0,0.01,Clear,775,11,3,4
0,0.38347330533893187,0.0,0.0,0.01,Clear,2572,11,3,5
0,0.378224355128975,0.0,0.0,0.01,Clear,5595,11,3,6
0,0.38017396520695934,0.0,0.0,0.01,Clear,6852,11,3,7
0,0.37582483503299313,0.0,0.0,0.2,Clouds,5892,11,3,8
0,0.41256748650269914,0.0,0.0,0.01,Clear,5327,11,3,9
0,0.4508098380323937,0.0,0.0,0.01,Clear,4756,11,3,10
0,0.48755248950209973,0.0,0.0,0.2,Clouds,5073,11,3,11
0,0.5295440911817635,0.0,0.0,0.2,Clouds,5286,11,3,12
0,0.5527894421115778,0.0,0.0,0.2,Clouds,5189,11,3,13
0,0.5740851829634077,0.0,0.0,0.01,Clear,5495,11,3,14
0,0.5944811037792435,0.0,0.0,0.01,Clear,5713,11,3,15
0,0.595980803839232,0.0,0.0,0.01,Clear,6317,11,3,16
0,0.5946310737852438,0.0,0.0,0.2,Clouds,6306,11,3,17
0,0.5685362927414519,0.0,0.0,0.2,Clouds,4867,11,3,18
0,0.5466406718656267,0.0,0.0,0.4,Clouds,3501,11,3,19
0,0.5322435512897425,0.0,0.0,0.4,Clouds,3110,11,3,20
0,0.5266946610677867,0.0,0.0,0.9,Clouds,2727,11,3,21
0,0.5379424115176961,0.0,0.0,0.9,Clouds,1825,11,3,22
0,0.5371925614877022,0.0,0.0,0.9,Drizzle,1222,11,3,23
0,0.5317936412717459,0.0,0.0,0.9,Clouds,611,11,4,0
0,0.5128974205158969,0.0,0.0,0.75,Haze,441,11,4,1
0,0.5041991601679663,0.0,0.0,0.4,Clouds,331,11,4,2
0,0.5062987402519492,0.0,0.0,0.75,Clouds,365,11,4,3
0,0.5175464907018594,0.0,0.0,0.75,Clouds,708,11,4,4
0,0.5236952609478105,0.0,0.0,0.9,Clouds,2379,11,4,5
0,0.5284943011397725,0.0,0.0,0.9,Clouds,5236,11,4,6
0,0.5223455308938214,0.0,0.0,0.9,Clouds,6509,11,4,7
0,0.5127474505098983,0.0,0.0,0.75,Clouds,5723,11,4,8
0,0.5193461307738452,0.0,0.0,0.4,Clouds,5239,11,4,9
0,0.5245950809838038,0.0,0.0,0.9,Clouds,4723,11,4,10
0,0.530743851229754,0.0,0.0,0.9,Clouds,5330,11,4,11
0,0.530743851229754,0.0,0.0,0.75,Clouds,5403,11,4,12
0,0.5428914217156566,0.0,0.0,0.75,Clouds,5446,11,4,13
0,0.5436412717456505,0.0,0.0,0.01,Clear,5669,11,4,14
0,0.5490401919616077,0.0,0.0,0.4,Clouds,6093,11,4,15
0,0.5454409118176362,0.0,0.0,0.4,Clouds,6323,11,4,16
0,0.5325434913017397,0.0,0.0,0.4,Clouds,5856,11,4,17
0,0.504949010197961,0.0,0.0,0.4,Clouds,4987,11,4,18
0,0.4784043191361733,0.0,0.0,0.4,Clouds,3681,11,4,19
0,0.4737552489502108,0.0,0.0,0.2,Clouds,2902,11,4,20
0,0.4487102579484108,0.0,0.0,0.2,Clouds,2929,11,4,21
0,0.4406118776244754,0.0,0.0,0.01,Clear,2728,11,4,22
0,0.4299640071985604,0.0,0.0,0.01,Clear,1693,11,4,23
0,0.4292141571685666,0.0,0.0,0.2,Clouds,1166,11,5,0
0,0.42606478704259176,0.0,0.0,0.75,Clouds,724,11,5,1
0,0.4185662867426516,0.0,0.0,0.75,Clouds,568,11,5,2
0,0.4052189562087585,0.0,0.0,0.2,Clouds,343,11,5,3
0,0.39757048590281885,0.0,0.0,0.2,Clouds,383,11,5,4
0,0.3924715056988606,0.0,0.0,0.01,Clear,703,11,5,5
0,0.389922015596881,0.0,0.0,0.2,Clouds,1229,11,5,6
0,0.3876724655068986,0.0,0.0,0.2,Clouds,2057,11,5,7
0,0.3839232153569285,0.0,0.0,0.4,Clouds,3246,11,5,8
0,0.4211157768446312,0.0,0.0,0.75,Clouds,4390,11,5,9
0,0.4418116376724659,0.0,0.0,0.75,Clouds,4573,11,5,10
0,0.4580083983203358,0.0,0.0,0.75,Clouds,4269,11,5,11
0,0.4718056388722265,0.0,0.0,0.75,Clouds,4833,11,5,12
0,0.48050389922015624,0.0,0.0,0.75,Clouds,4442,11,5,13
0,0.48500299940012015,0.0,0.0,0.4,Clouds,4397,11,5,14
0,0.48755248950209973,0.0,0.0,0.4,Clouds,4314,11,5,15
0,0.4934013197360536,0.0,0.0,0.75,Clouds,4413,11,5,16
0,0.49520095980803935,0.0,0.0,0.75,Clouds,4125,11,5,17
0,0.4934013197360536,0.0,0.0,0.75,Clouds,4004,11,5,18
0,0.49100179964007173,0.0,0.0,0.9,Clouds,3404,11,5,19
0,0.4880023995200964,0.0,0.0,0.9,Clouds,2777,11,5,20
0,0.4880023995200964,0.0,0.0,0.9,Clouds,2579,11,5,21
0,0.4841031793641277,0.0,0.0,0.9,Clouds,2552,11,5,22
0,0.48275344931013775,0.0,0.0,0.9,Clouds,1952,11,5,23
0,0.4841031793641277,0.0,0.0,0.9,Clouds,2125,11,6,0
0,0.4830533893221358,0.0,0.0,0.9,Clouds,730,11,6,1
0,0.48035392921415765,0.0,0.0,0.9,Clouds,345,11,6,2
0,0.4811037792441515,0.0,0.0,0.9,Clouds,223,11,6,3
0,0.4790041991601677,0.0,0.0,0.9,Clouds,488,11,6,5
0,0.4752549490101976,0.0,0.0,0.9,Clouds,710,11,6,6
0,0.4752549490101976,0.0,0.0,0.9,Clouds,1165,11,6,7
0,0.4754049190161962,0.0,0.0,0.9,Rain,2067,11,6,8
0,0.48065386922615483,0.0,0.0,0.9,Clouds,2911,11,6,9
0,0.49055188962207597,0.0,0.0,0.9,Clouds,3527,11,6,10
0,0.4958008398320337,0.0,0.0,0.9,Clouds,3765,11,6,11
0,0.5004499100179962,0.0,0.0,0.9,Clouds,4063,11,6,12
0,0.5056988602279548,0.0,0.0,0.9,Clouds,4043,11,6,13
0,0.5209958008398323,0.0,0.0,0.9,Clouds,4200,11,6,14
0,0.5256448710257948,0.0,0.0,0.9,Clouds,4105,11,6,15
0,0.5256448710257948,0.0,0.0,0.9,Clouds,4015,11,6,16
0,0.5203959208158362,0.0,0.0,0.9,Clouds,3620,11,6,17
0,0.5148470305938821,0.0,0.0,0.9,Clouds,3652,11,6,18
0,0.5101979604079188,0.0,0.0,0.9,Clouds,2837,11,6,19
0,0.5070485902819439,0.0,0.0,0.9,Clouds,2446,11,6,20
0,0.504949010197961,0.0,0.0,0.9,Clouds,1950,11,6,21
0,0.4995500899820038,0.0,0.0,0.9,Clouds,1451,11,6,22
0,0.4971505698860237,0.0,0.0,0.9,Rain,999,11,6,23
0,0.4901019796040793,0.0,0.0,0.9,Clouds,1720,11,0,0
0,0.4841031793641277,0.0,0.0,0.75,Clouds,1299,11,0,1
0,0.47360527894421134,0.0,0.0,0.4,Clouds,304,11,0,2
